affiliation_id,affiliation_name
2718," Professor of Medicine, University of North Carolina"
2719,Amazon
2720,"Profesora titular, Universidad de Guayaquil"
2721,"Dept. of Aerospace Sciences, Univ. Politehnica of Bucharest"
2722,Oklahoma State University
2723,Annamalai University
2724,"Post Doctoral Research Associate at UT-ORNL Joint Institute of Biological Sciences, Centre for"
2725,The University of British Columbia
2726,DE Shaw & Co.
2727,"Postdoctorate Research Fellow, University of Lincoln, UK"
2728,"Professor of Environmental Engineering, Temple University"
2729,Plant Genomic and Breeding Center
2730,Technische Universität Chemnitz
2731,National Renewable Energy Laboratory (NREL)
2732,UT Southwestern Medical Center
2733,"Toyota Central R&D Labs., Inc."
2734,"Professor of Computer Enginnering,Nirma University"
2735,Tianjin University
2736,Universidade Federal do Espírito Santo
2737,University of Chile
2738,"Sister Nivedita University, techno India Group"
2739,Hostos Community College CUNY
2740,"Faculty of Human Sciences, Shimane University"
2741,Doutor
2742,Assoc. Prof. Dr.
2743,"Broad Institute, Dana-Farber Cancer Institute"
2744,"Northern Technical University, Technical College/ Kirkuk"
2745,Department of Natural Resources & Cornell Lab of Ornithology - Cornell University
2746,PAAET:  Public Authority for Applied Education and Training
2747,"Lecturer, University of Kent"
2748,"Faculty of Education, The University of Hong Kong"
2749,Antibiotic Resistance Action Center @ George Washington University
2750,"Associate Professor of Political Science, Georgia Southern University"
2751,Queensland Alliance for Agriculture and Food Innovation - The University of Queensland
2752,Queen's University
2753,"Postdoctoral Fellow, Georgia Institute of Technology"
2754,Advanced Micro Devices Inc
2755,"Professor of Business Administration, Tarbiat Modares University"
2756,"Pathologist, Krishna Institute of Medical Sciences, Karad"
2757,Kavli Insitute for Systems Neuroscience and Center for Neural Computation (NTNU - Trondheim)
2758,"Lecturer in journalism and new media, Erasmus University Rotterdam & Hague University of Applied Sciences"
2759,Fraunhofer MEVIS
2760,United Nations Development Programme
2761,"Lecturer in Intelligence and International Security, King's College London"
2762,Profesor de Filosofía - Bachillerato
2763,"Professor, Universiti Putra Malaysia"
2764,"Postdoc fellow, the Chinese University of Hong Kong"
2765,Princess Margaret Cancer Centre/Mount Sinai Hospital
2766,Okayama University
2767,"Postdoctoral fellow, Immunology, MD Anderson Cancer Center"
2768,Professor of Fluid Dynamics and Heat and Mass Transfer
2769,Instructor
2770,"Professor of Physics, University of Texas at Austin"
2771,"University of Valladolid (Spain), ISEND SA, University Isabel I (Spain)"
2772,"TU Berlin, Polymer engineering and Physics"
2773,Investigador del CONICET. Instituto de Investigaciones Farmacológicas. UBA-CONICET.
2774,"Cloud Microphysics Group Leader , Institute of Meteorology and Climate Research, Karlruhe Institute"
2775,"S. Scientist, DDI"
2776,"Oxford Big Data Institute, University of Oxford"
2777,"Chemical Engineering Department, University of Santo Tomas"
2778,Charles University in Prague
2779,Mechanical Engineer Researcher
2780,"INESC-ID, Instituto Superior Técnico, Universidade de Lisboa"
2781,Profesora Titular de Química Inorgánica. Universidad de Castilla - La Mancha
2782,"Associate Professor, Department of Biostatistics, Yale University"
2783,Profesor de la Universidad de Santiago
2784,"University of Florence, Italy"
2785,"Finnish Museum of Natural History; & Dept. Geosciences and Geography, University of Helsinki"
2786,"Assistant lecturer of Public Health, Ain Shams University"
2787,"Professore di Neurologia, Università di Pavia"
2788,"Professor of Biological Sciences, UNIST"
2789,professor university of southern california
2790,Maitre de Conférence A (MCA)
2791,Power Module Technologist @ Texas Instruments
2792,Researcher at Fondazione Bruno Kessler
2793,"Professor of Architectural Engineering, Kyung Hee University"
2794,"Research Associate, University of Saskatchewan"
2795,Universität Augsburg
2796,Forschungszentrum Jülich GmbH
2797,Guilin University of Technology
2798,"Hale School, Western Australia"
2799,Orta Doğu Teknik Üniversitesi / Middle East Technical University
2800,"Endocrinologist, St Vincent's Hospital, Melbourne"
2801,"Professor in Signal Processing, Chalmers University of Technology"
2802,The University of Tennessee
2803,"University of Texas, Austin"
2804,"1) Swami Keshvanand Institute of Technology, Management & Gramothan, Jaipur;   2) MNIT Jaipur"
2805,Queensland University of Technology
2806,"Department of Natural Sciences and Environmental Health, University of South-Eastern Norway"
2807,"Assistant Professor, University of Minnesota"
2808,Independent consultant
2809,"Teaching Assistant, Faculty of Electronic Engineering, Menoufia University"
2810,Kastamonu Üniversitesi
2811,"Senior Researcher, Tenaris Process R&D"
2812,"Assistant Research Professor, Sleep and Performance Research Center, Washington State University"
2813,"Assistant Professor of Petroleum Engineering, Missouri S&T"
2814,Tenured Senior Researcher in Macrophyte Ecology (CSIC)
2815,"Associate Professor, Imperial College London"
2816,"Departamento de Sistemas Elétricos de Automação e Energia, UFRGS"
2817,Associate Research Fellow
2818,Paul Scherrer Institut
2819,Manchester Metropolitan University
2820,IIT Kanpur
2821,Orthopedic Surgery
2822,"Tunghai University, Taiwan"
2823,"Universidad de Alcalá de Henares, Centro Universitario Cardenal Cisneros"
2824,Kühne Logistics University
2825,"Researcher, Robert Bosch GmbH"
2826,"Graduate Center, City University of New York"
2827,"Director, California Ethnic and Multicultural Archives, Library, University of California Santa Barbara"
2828,"Assistant Professor of Crop Breeding, Agronomy Department, Faculty of Agriculture, Al-Azhar University"
2829,"Professora de Biologia Celular, Universidade Estadual de Londrina"
2830,Johns Hopkins
2831,"Professor, Ohio State University"
2832,Research Associate in the Center for Advanced Solid and Liquid based Electronics and Optics (CASLEO)
2833,Department of Economics and Management - University of Ferrara
2834,hoover institution
2835,"Assistant Professor of Management and Entrepreneurship, University of North Georgia"
2836,MIP EA4334
2837,"Dept of Aerospace Engineering, Universiti Putra Malaysia"
2838,Victoria University of Wellington
2839,Notre Dame University-Louaize
2840,"General Surgery Resident, PhD Student, 'Iuliu Hatieganu' University of Medicine and Pharmacy, Cluj"
2841,H. Lee Moffitt Cancer Center
2842,"Professor of Biomedical Engineering, Diagnostic Radiology & Electrical Engineering, Yale University"
2843,"Assistant Lecturer, Agricultural Engineering, Faculty of Agriculture, Benha University, Egypt"
2844,"Staff scientist, Weizmann Institute of Science"
2845,"Professor of Chemical Engineering, TMU, Tehran, Iran."
2846,"Department of Botany, University of Delhi"
2847,"University of Goettingen, Institute of Ecology and Evolution RAS"
2848,"Scientist, Space Applications Centre (ISRO)"
2849,Cyprus Ministry of Education and Culture
2850,"PhD Candidate, Theory of Condensed Matter, University of Cambridge"
2851,"Professor of Computer Science, Graz University of Technology"
2852,Bialystok University of Technology
2853,PhD from American University
2854,"Dr.-Ing., Forschungszentrum Jülich"
2855,Walter P. Murphy Professor of Mechanical Engineering
2856,Hefei University of Technology
2857,REQUIMTE/LAQV-GRAQ- Polytechnic Institute of Porto
2858,"Pos Doc, IST"
2859,Université de Sherbrooke
2860,"Professor of Polymer Chemistry and Biomaterials, University of Twente"
2861,"2nd Affiliated Hospital , Zhejiang University"
2862,"Medical student , Universidad Nacional San Antonio Abad de Cusco"
2863,Universidad de Navarra
2864,"Senior Lecturer,  Mzumbe University"
2865,"Southeast University(SEU, 东南大学)"
2866,"Senior Research Fellow, Dept. of Biosciences and Bioengineering, Indian Institute of Technology Guwahati"
2867,"Assistant Project Scientist, University of California San Diego"
2868,"Professor, Computer Science, William & Mary"
2869,National Taichung University of Science and Technology
2870,"Professor of Physics, Illinois Institute of Technology"
2871,Ohio University
2872,Sheffield Hallam University
2873,Nanjing University
2874,Sun Yat-sen University （中山大学水资源与环境系）
2875,University of Wisconsin
2876,"Head of Multiscale Materials Modelling Group, Paul Scherrer Institut (PSI)"
2877,INSTITUTO NACIONAL DE PEDIATRIA
2878,"Postdoctoral Fellow, University of California, Berkeley"
2879,German Federal Institute for Risk Assessment
2880,"PhD Candidate, Nanyang Technological University"
2881,University of Missouri
2882,"PhD, University of Sydney"
2883,"Institute of Metal Research, CAS"
2884,"Dean (Learning & Teaching), Griffith Sciences, Griffith University"
2885,Ministerio de Cultura (Perú)
2886,Karadeniz Teknik Üniversitesi
2887,"Electrical Engineering Department, University of Basrah"
2888,Dow Chemicals
2889,"Professor - Duke-NUS Medical School, Senior Consultant Obstetrician and"
2890,North Caroliina Museum of Natural Sciences
2891,"Assistant Professor, Osmaniye Korkut Ata University"
2892,"dr.,  Forest Research and Management Institute"
2893,University of California Santa Barbara
2894,EFS Consultants
2895,"KNO arts - otoloog, Erasmus MC"
2896,"CiNet, National Institute of Information and Communications Technology"
2897,Pontifical Catholic University of Rio Grande do Sul - PUCRS - BRAZIL
2898,Vanderbilt University
2899,"ESAMC - Escola Superior de Administração, Marketing e Comunicação"
2900,JNCC; Bournemouth University; Queen's University Belfast
2901,Google Zürich
2902,"Professor of Medicine, Harvard Medical School, Brigham and Womens Hosp, Harvard Sch of Public Health"
2903,"Continuing Lecturer, University of California, Davis"
2904,"Associate Professor of Computer Engineering and Computer Science, University of Louisville"
2905,"Staff Scientiest, Jefferson Lab"
2906,"Stella Maris Foundation, Smile Lab"
2907,University of Diyala - College of Medicine - Department of Biochemistry
2908,Chalmers University of Technology
2909,Military Institute of Engineering - IME
2910,Head of Bioinformatics Unit at Institute of Parasitology and Biomedicine 'Lopez-Neyra'
2911,Mcdermott Will & Emory
2912,"Clinician scientist , Leipzig University Hospital - Department of endocrinology and Nephrology"
2913,shahid bahonar university of kerman
2914,"Assistant Professor, Hang Seng Management College"
2915,"Assistant Professor, Kyung Hee University"
2916,"Assistant Professor, New York University"
2917,Helmholtz Centre for Infection Research
2918,Gyeongsang National University
2919,"Professor of Microbial Genetics, University of Bucharest"
2920,Ankara University
2921,"Norwegian University of Life Sciences, Dep of Chemistry, Biotechnology and Food Science"
2922,Istituto Zooprofilattico Sperimentale delle Venezie
2923,National Institute of Advanced Industrial Science and Technology (AIST)
2924,"Professor of Editorship & Agricultural Engineering, Chinese Academy of Agricultural Engineering"
2925,Trinity College Dublin
2926,Middle East TEchnical University
2927,"Institute of Physics National Academy of Science , Harran University, Turkey"
2928,"Professor of Psychology, University of Oviedo"
2929,"Research Fellow, Memorial Sloan Kettering"
2930,PhD student at Applied Magnetism Institute (IMA)
2931,A.C.Camargo Cancer Center
2932,"Ph.D Research Scholar, Panjab University, Chandigarh"
2933,Hindustan Institute of Technology and Science
2934,"Columbia University, Fellow, Committee on Social Thought"
2935,"CENTRO DE INVESTIGACIONES ENERGETICAS, MEDIOAMBIENTALES Y TECNOLOGICAS"
2936,"PhD student, University Medical Center Groningen, University of Groningen"
2937,"Boryung Pharm, scientist"
2938,Furtwangen
2939,"MRC Clinician Scientist, Newcastle University"
2940,SENAI CIMATEC
2941,"Associate professor, École de technologie supérieure"
2942,"Assistant Professor of Civil Engineering, Indian Institute of Technology Kanpur"
2943,한국화학연구원
2944,iermb-uab
2945,"Assistant Professor, University of Texas  Medical Branch"
2946,"Curator of Physical Anthropology, Cleveland Museum of Natural History"
2947,"Clinical Research Fellow, Guy's & St Thomas' NHS Foundation Trust"
2948,Malabar Christian College
2949,"Department of Social Sciences, Universidad Carlos III de Madrid"
2950,"De Montfort University, Leicester, UK"
2951,"Postdoctoral researcher, UCLouvain, Ecole Polytechnique de Louvain, ICTEAM"
